"Seller Group","Supplier","Date","Reference","Customer code","Customer name","Physical_Address1","Physical_Address2","Physical_Address3","Physical_Address4","Deliver1","Deliver2","Deliver3","Deliver4","Telephone","Product code","Product description","Quantity","Value","Rep"
"Shell","Take 5 Juice",28/01/2026,"IN-431591","P2249","TABOO TRADING PTY LTD t/aTHE FARMYARD","FILLING STATION (14 D - I)","P.O Box  251","Ladanna,Polokwane","0704","1 School Road, Bendor","Next to Mall of the North","Polokwane","0699","015 296 1315","TA152","Take 5 Fruit Cocktail 100% 6x1.5lt",1,243.83,3
"Shell","Take 5 Juice",28/01/2026,"IN-431591","P2249","TABOO TRADING PTY LTD t/aTHE FARMYARD","FILLING STATION (14 D - I)","P.O Box  251","Ladanna,Polokwane","0704","1 School Road, Bendor","Next to Mall of the North","Polokwane","0699","015 296 1315","TA156","Take 5  Cranberry 100% 6x1.5lt",1,243.83,3
"Shell","Take 5 Juice",28/01/2026,"IN-431591","P2249","TABOO TRADING PTY LTD t/aTHE FARMYARD","FILLING STATION (14 D - I)","P.O Box  251","Ladanna,Polokwane","0704","1 School Road, Bendor","Next to Mall of the North","Polokwane","0699","015 296 1315","TA506","Take 5 Cranberry 100% 10x500ml",1,174.48,3
"Shell","Take 5 Juice",28/01/2026,"IN-431591","P2249","TABOO TRADING PTY LTD t/aTHE FARMYARD","FILLING STATION (14 D - I)","P.O Box  251","Ladanna,Polokwane","0704","1 School Road, Bendor","Next to Mall of the North","Polokwane","0699","015 296 1315","TA509","Take 5 Fruit&Veg 100% 10x500ml",1,174.48,3
"Shell","Waterberg",28/01/2026,"IN-431591","P2249","TABOO TRADING PTY LTD t/aTHE FARMYARD","FILLING STATION (14 D - I)","P.O Box  251","Ladanna,Polokwane","0704","1 School Road, Bendor","Next to Mall of the North","Polokwane","0699","015 296 1315","W006","W/B Still  1x10lt",30,873.91,3
"Shell","Waterberg NEW",28/01/2026,"IN-431591","P2249","TABOO TRADING PTY LTD t/aTHE FARMYARD","FILLING STATION (14 D - I)","P.O Box  251","Ladanna,Polokwane","0704","1 School Road, Bendor","Next to Mall of the North","Polokwane","0699","015 296 1315","WBNEW1.5L","W/B Spring Water Still 12x1,5L",13,1130.43,3
"OK","SG - Wrigley's",28/01/2026,"IN-431592","P160","ENGEN Q TEMBA FILLING STATION  (7 D - I)","P.O. Box 1100","Steelpoort","1133","","Dirk Winterbach Street","","Burgersfort","1150","013 231 7566","AIR201","W/R Gum Airwave Men/Euc 30",2,590.40,17
"OK","SG - Wrigley's",28/01/2026,"IN-431592","P160","ENGEN Q TEMBA FILLING STATION  (7 D - I)","P.O. Box 1100","Steelpoort","1133","","Dirk Winterbach Street","","Burgersfort","1150","013 231 7566","AIR203","W/R Gum Airwave  B/current 30",2,590.40,17
"OK","SG - Wrigley's",28/01/2026,"IN-431592","P160","ENGEN Q TEMBA FILLING STATION  (7 D - I)","P.O. Box 1100","Steelpoort","1133","","Dirk Winterbach Street","","Burgersfort","1150","013 231 7566","AIR206","W/R Gum Airwaves B/Mint 30",2,590.40,17
"OK","Sweets",28/01/2026,"IN-431592","P160","ENGEN Q TEMBA FILLING STATION  (7 D - I)","P.O. Box 1100","Steelpoort","1133","","Dirk Winterbach Street","","Burgersfort","1150","013 231 7566","B8530","Wilson XXX Lozengers Mint 48x31.2g",1,187.38,17
"OK","Sweets",28/01/2026,"IN-431592","P160","ENGEN Q TEMBA FILLING STATION  (7 D - I)","P.O. Box 1100","Steelpoort","1133","","Dirk Winterbach Street","","Burgersfort","1150","013 231 7566","B8531","Wilson XXX Lozengers Musk 48x31.2g",1,187.38,17
"OK","Diplomat",28/01/2026,"IN-431592","P160","ENGEN Q TEMBA FILLING STATION  (7 D - I)","P.O. Box 1100","Steelpoort","1133","","Dirk Winterbach Street","","Burgersfort","1150","013 231 7566","C306877","Cadbury Lunch Bar Caramilk 40x44g",2,905.68,17
"OK","Diplomat",28/01/2026,"IN-431592","P160","ENGEN Q TEMBA FILLING STATION  (7 D - I)","P.O. Box 1100","Steelpoort","1133","","Dirk Winterbach Street","","Burgersfort","1150","013 231 7566","C672215","Stimorol Infinity Mint 1x12",2,405.22,17
"OK","SG - Wrigley's",28/01/2026,"IN-431592","P160","ENGEN Q TEMBA FILLING STATION  (7 D - I)","P.O. Box 1100","Steelpoort","1133","","Dirk Winterbach Street","","Burgersfort","1150","013 231 7566","ORB176","Wrigley OTC Orbit Prof White 30",2,461.16,17
"OK","SG - Wrigley's",28/01/2026,"IN-431592","P160","ENGEN Q TEMBA FILLING STATION  (7 D - I)","P.O. Box 1100","Steelpoort","1133","","Dirk Winterbach Street","","Burgersfort","1150","013 231 7566","ORB190","Wrigley Orbit Trop SXC 6x30Piece",1,231.78,17
"OK","SG - Wrigley's",28/01/2026,"IN-431592","P160","ENGEN Q TEMBA FILLING STATION  (7 D - I)","P.O. Box 1100","Steelpoort","1133","","Dirk Winterbach Street","","Burgersfort","1150","013 231 7566","ORB191","Wrigley Orbit Bubblemint SXC 6x30Piece",1,231.78,17
"OK","SG - Wrigley's",28/01/2026,"IN-431592","P160","ENGEN Q TEMBA FILLING STATION  (7 D - I)","P.O. Box 1100","Steelpoort","1133","","Dirk Winterbach Street","","Burgersfort","1150","013 231 7566","ORB192","Wrigley Orbit Peppermint SXC 6x30Piece",1,231.78,17
"Shell","Sweets",28/01/2026,"IN-431593","P2249","TABOO TRADING PTY LTD t/aTHE FARMYARD","FILLING STATION (14 D - I)","P.O Box  251","Ladanna,Polokwane","0704","1 School Road, Bendor","Next to Mall of the North","Polokwane","0699","015 296 1315","B012863","Maynards Mini Teddies Disp. 24x60g NEW",1,258.13,3
"Shell","Sweets",28/01/2026,"IN-431593","P2249","TABOO TRADING PTY LTD t/aTHE FARMYARD","FILLING STATION (14 D - I)","P.O Box  251","Ladanna,Polokwane","0704","1 School Road, Bendor","Next to Mall of the North","Polokwane","0699","015 296 1315","B012872","Maynards Jelly Jerseys 24x60G NEW",1,258.13,3
"Shell","Sweets",28/01/2026,"IN-431593","P2249","TABOO TRADING PTY LTD t/aTHE FARMYARD","FILLING STATION (14 D - I)","P.O Box  251","Ladanna,Polokwane","0704","1 School Road, Bendor","Next to Mall of the North","Polokwane","0699","015 296 1315","B012878","Maynards Wine Gum Duo's 24x60G NEW",1,258.13,3
"Shell","Sweets",28/01/2026,"IN-431593","P2249","TABOO TRADING PTY LTD t/aTHE FARMYARD","FILLING STATION (14 D - I)","P.O Box  251","Ladanna,Polokwane","0704","1 School Road, Bendor","Next to Mall of the North","Polokwane","0699","015 296 1315","B2616","Beacon Nosh Bar 40's",1,398.96,3
"Shell","Nestle",28/01/2026,"IN-431593","P2249","TABOO TRADING PTY LTD t/aTHE FARMYARD","FILLING STATION (14 D - I)","P.O Box  251","Ladanna,Polokwane","0704","1 School Road, Bendor","Next to Mall of the North","Polokwane","0699","015 296 1315","NESKKTABDC","Nestle KK Tablet Double Choc 15x99g",1,449.77,3
"Shell","Nestle",28/01/2026,"IN-431593","P2249","TABOO TRADING PTY LTD t/aTHE FARMYARD","FILLING STATION (14 D - I)","P.O Box  251","Ladanna,Polokwane","0704","1 School Road, Bendor","Next to Mall of the North","Polokwane","0699","015 296 1315","NESKKTABSC","Nestle KK Tablet Salted Caramel 15x99g",1,449.77,3
"ALL Other","Waterberg",28/01/2026,"IN-431594","P516","VLEISLAPA S/HUIS BK GROBLER 7.5%(30DI)**","Groblerstraat","Polokwane","0699","","Groblerstraat","","Polokwane","0699","015 291 1301","GO-WB5","W/Berg Still 1x5lt each",8,121.74,3
"ALL Other","The Beverage Co",28/01/2026,"IN-431594","P516","VLEISLAPA S/HUIS BK GROBLER 7.5%(30DI)**","Groblerstraat","Polokwane","0699","","Groblerstraat","","Polokwane","0699","015 291 1301","P860501","Pepsi Cola 12x330ml",1,71,3
"ALL Other","The Beverage Co",28/01/2026,"IN-431594","P516","VLEISLAPA S/HUIS BK GROBLER 7.5%(30DI)**","Groblerstraat","Polokwane","0699","","Groblerstraat","","Polokwane","0699","015 291 1301","P860502","Pepsi Max Zero Sugar12x330ml",1,71,3
"ALL Other","The Beverage Co",28/01/2026,"IN-431594","P516","VLEISLAPA S/HUIS BK GROBLER 7.5%(30DI)**","Groblerstraat","Polokwane","0699","","Groblerstraat","","Polokwane","0699","015 291 1301","P861302","Pepsi Max Pet 12x500ml",1,109,3
"ALL Other","Energy Drinks",28/01/2026,"IN-431594","P516","VLEISLAPA S/HUIS BK GROBLER 7.5%(30DI)**","Groblerstraat","Polokwane","0699","","Groblerstraat","","Polokwane","0699","015 291 1301","SWI001","Switch Original 24x500ml",1,184.35,3
"ALL Other","Energy Drinks",28/01/2026,"IN-431594","P516","VLEISLAPA S/HUIS BK GROBLER 7.5%(30DI)**","Groblerstraat","Polokwane","0699","","Groblerstraat","","Polokwane","0699","015 291 1301","SWI008","Switch Bok Green Citrus Pine 24x500ml",1,184.35,3
"ALL Other","Energy Drinks",28/01/2026,"IN-431594","P516","VLEISLAPA S/HUIS BK GROBLER 7.5%(30DI)**","Groblerstraat","Polokwane","0699","","Groblerstraat","","Polokwane","0699","015 291 1301","SWI012","Switch G/Fruit Naartjie VIT C 24x500ml",1,184.35,3
"ALL Other","Energy Drinks",28/01/2026,"IN-431594","P516","VLEISLAPA S/HUIS BK GROBLER 7.5%(30DI)**","Groblerstraat","Polokwane","0699","","Groblerstraat","","Polokwane","0699","015 291 1301","SWI023","Switch Dry Lemon 24x500ml",1,184.35,3
"ALL Other","Mageu",28/01/2026,"IN-431595","P3560","INZUBEX PTY LTD (7 DAYS EFT )","PO BOX 145","THORNHILL BENDOR","POLOKWANE","0884","CNR R37 ROAD AND BOTHAS HOEK","BURGERSFORT","","","015 298 8531","MA001","Mageu  Banana 10x500ml",1,114.76,17
"ALL Other","Mageu",28/01/2026,"IN-431595","P3560","INZUBEX PTY LTD (7 DAYS EFT )","PO BOX 145","THORNHILL BENDOR","POLOKWANE","0884","CNR R37 ROAD AND BOTHAS HOEK","BURGERSFORT","","","015 298 8531","MA004","Mageu  Mabele  10x500ml",1,114.76,17
"ALL Other","Snack a Juice",28/01/2026,"IN-431595","P3560","INZUBEX PTY LTD (7 DAYS EFT )","PO BOX 145","THORNHILL BENDOR","POLOKWANE","0884","CNR R37 ROAD AND BOTHAS HOEK","BURGERSFORT","","","015 298 8531","SJ202","Snack a Juice C/Tail S/C 100% 24x500ml",1,354.24,17
"ALL Other","Waterberg NEW",28/01/2026,"IN-431595","P3560","INZUBEX PTY LTD (7 DAYS EFT )","PO BOX 145","THORNHILL BENDOR","POLOKWANE","0884","CNR R37 ROAD AND BOTHAS HOEK","BURGERSFORT","","","015 298 8531","WBNEW1.5L","W/B Spring Water Still 12x1,5L",5,565.22,17
"ALL Other","Aquelle",28/01/2026,"IN-431596","P2496","TOMMIES TREETOP TREATS (CAD)","TOM NUADE H/SKOOL","226 POTGIETER AVE","POLOKWANE","","TOM NAUDE H/SKOOL","266 Potgieter Avenue, Eduanpark","Polokwane","0759","","QU601","aQuelle Litchi 6x500ml",8,336,2
"ALL Other","Aquelle",28/01/2026,"IN-431596","P2496","TOMMIES TREETOP TREATS (CAD)","TOM NUADE H/SKOOL","226 POTGIETER AVE","POLOKWANE","","TOM NAUDE H/SKOOL","266 Potgieter Avenue, Eduanpark","Polokwane","0759","","QU602","aQuelle Naartjie 6x500ml",4,168,2
"ALL Other","Aquelle",28/01/2026,"IN-431596","P2496","TOMMIES TREETOP TREATS (CAD)","TOM NUADE H/SKOOL","226 POTGIETER AVE","POLOKWANE","","TOM NAUDE H/SKOOL","266 Potgieter Avenue, Eduanpark","Polokwane","0759","","QU603","aQuelle Strawberry 6x500ml",6,252,2
"ALL Other","Aquelle",28/01/2026,"IN-431596","P2496","TOMMIES TREETOP TREATS (CAD)","TOM NUADE H/SKOOL","226 POTGIETER AVE","POLOKWANE","","TOM NAUDE H/SKOOL","266 Potgieter Avenue, Eduanpark","Polokwane","0759","","QU605","aQuelle Granadilla 6x500ml",6,252,2
"ALL Other","Aquelle",28/01/2026,"IN-431596","P2496","TOMMIES TREETOP TREATS (CAD)","TOM NUADE H/SKOOL","226 POTGIETER AVE","POLOKWANE","","TOM NAUDE H/SKOOL","266 Potgieter Avenue, Eduanpark","Polokwane","0759","","QU609","aQuelle Honey Melon 6x500ml",6,252,2
"ALL Other","Aquelle",28/01/2026,"IN-431596","P2496","TOMMIES TREETOP TREATS (CAD)","TOM NUADE H/SKOOL","226 POTGIETER AVE","POLOKWANE","","TOM NAUDE H/SKOOL","266 Potgieter Avenue, Eduanpark","Polokwane","0759","","QU610","aQuelle Apple 6x500ml",4,168,2
"ALL Other","Energy Drinks",28/01/2026,"IN-431596","P2496","TOMMIES TREETOP TREATS (CAD)","TOM NUADE H/SKOOL","226 POTGIETER AVE","POLOKWANE","","TOM NAUDE H/SKOOL","266 Potgieter Avenue, Eduanpark","Polokwane","0759","","SWI012","Switch G/Fruit Naartjie VIT C 24x500ml",3,553.04,2
"ALL Other","Energy Drinks",28/01/2026,"IN-431596","P2496","TOMMIES TREETOP TREATS (CAD)","TOM NUADE H/SKOOL","226 POTGIETER AVE","POLOKWANE","","TOM NAUDE H/SKOOL","266 Potgieter Avenue, Eduanpark","Polokwane","0759","","SWI017","Switch Vit C Orange  24x500ml",2,368.70,2
"ALL Other","Energy Drinks",28/01/2026,"IN-431596","P2496","TOMMIES TREETOP TREATS (CAD)","TOM NUADE H/SKOOL","226 POTGIETER AVE","POLOKWANE","","TOM NAUDE H/SKOOL","266 Potgieter Avenue, Eduanpark","Polokwane","0759","","SWI046","Switch Vita C Blueberry/Rasberry 24x500ml",2,368.70,2
"ALL Other","Waterberg NEW",28/01/2026,"IN-431596","P2496","TOMMIES TREETOP TREATS (CAD)","TOM NUADE H/SKOOL","226 POTGIETER AVE","POLOKWANE","","TOM NAUDE H/SKOOL","266 Potgieter Avenue, Eduanpark","Polokwane","0759","","WBNEW500","W/B Spring Water Still 24x500ml",13,1317.40,2
"ALL Other","Waterberg NEW",28/01/2026,"IN-431596","P2496","TOMMIES TREETOP TREATS (CAD)","TOM NUADE H/SKOOL","226 POTGIETER AVE","POLOKWANE","","TOM NAUDE H/SKOOL","266 Potgieter Avenue, Eduanpark","Polokwane","0759","","WBNEW750","W/B Spring Water Still 12x750ml",13,995.65,2
"Shell","Waterberg NEW",28/01/2026,"IN-431597","P2249","TABOO TRADING PTY LTD t/aTHE FARMYARD","FILLING STATION (14 D - I)","P.O Box  251","Ladanna,Polokwane","0704","1 School Road, Bendor","Next to Mall of the North","Polokwane","0699","015 296 1315","WBNEW1.5L","W/B Spring Water Still 12x1,5L",1,113.04,3
"Shell","Waterberg NEW",28/01/2026,"IN-431597","P2249","TABOO TRADING PTY LTD t/aTHE FARMYARD","FILLING STATION (14 D - I)","P.O Box  251","Ladanna,Polokwane","0704","1 School Road, Bendor","Next to Mall of the North","Polokwane","0699","015 296 1315","WBNEW500","W/B Spring Water Still 24x500ml",1,131.74,3
"Shell","Squeeze Mee",28/01/2026,"IN-431598","P2249","TABOO TRADING PTY LTD t/aTHE FARMYARD","FILLING STATION (14 D - I)","P.O Box  251","Ladanna,Polokwane","0704","1 School Road, Bendor","Next to Mall of the North","Polokwane","0699","015 296 1315","SQ001","Squeeze-Mee Chocolate 40x130ml",1,298.70,3
"Shell","Squeeze Mee",28/01/2026,"IN-431598","P2249","TABOO TRADING PTY LTD t/aTHE FARMYARD","FILLING STATION (14 D - I)","P.O Box  251","Ladanna,Polokwane","0704","1 School Road, Bendor","Next to Mall of the North","Polokwane","0699","015 296 1315","SQ002","Squeeze-Mee Strawberry 40x130ml",1,298.70,3
"Shell","Squeeze Mee",28/01/2026,"IN-431598","P2249","TABOO TRADING PTY LTD t/aTHE FARMYARD","FILLING STATION (14 D - I)","P.O Box  251","Ladanna,Polokwane","0704","1 School Road, Bendor","Next to Mall of the North","Polokwane","0699","015 296 1315","SQ003","Squeeze-Mee Bubblegum 40x130ml",1,298.70,3
"Savemor","Mageu",28/01/2026,"IN-431599","P402","UNIVERSAL STATION ONE (PTY)LTD (3 D EFT)","PLOT14 PALMIETFONTEIN","POLOKWANE","","","PLOT 14 PALMIETFONTEIN","POLOKWANE","","","061 204 8841","MA013","Mageu  Mabele 10x1lt",1,148.23,3
"Savemor","Snack a Juice",28/01/2026,"IN-431599","P402","UNIVERSAL STATION ONE (PTY)LTD (3 D EFT)","PLOT14 PALMIETFONTEIN","POLOKWANE","","","PLOT 14 PALMIETFONTEIN","POLOKWANE","","","061 204 8841","SJ201","Snack a Juice Org S/C 100% 24x500ml",1,354.24,3
"Savemor","Snack a Juice",28/01/2026,"IN-431599","P402","UNIVERSAL STATION ONE (PTY)LTD (3 D EFT)","PLOT14 PALMIETFONTEIN","POLOKWANE","","","PLOT 14 PALMIETFONTEIN","POLOKWANE","","","061 204 8841","SJ202","Snack a Juice C/Tail S/C 100% 24x500ml",1,354.24,3
"Savemor","Snack a Juice",28/01/2026,"IN-431599","P402","UNIVERSAL STATION ONE (PTY)LTD (3 D EFT)","PLOT14 PALMIETFONTEIN","POLOKWANE","","","PLOT 14 PALMIETFONTEIN","POLOKWANE","","","061 204 8841","SJ204","Snack a Juice App S/C 100% 24x500ml",1,354.24,3
"Savemor","Snack a Juice",28/01/2026,"IN-431599","P402","UNIVERSAL STATION ONE (PTY)LTD (3 D EFT)","PLOT14 PALMIETFONTEIN","POLOKWANE","","","PLOT 14 PALMIETFONTEIN","POLOKWANE","","","061 204 8841","SJ205","Snack a Juice Guava S/C 20% 24x500ml",1,354.24,3
"Savemor","Snack a Juice",28/01/2026,"IN-431599","P402","UNIVERSAL STATION ONE (PTY)LTD (3 D EFT)","PLOT14 PALMIETFONTEIN","POLOKWANE","","","PLOT 14 PALMIETFONTEIN","POLOKWANE","","","061 204 8841","SJ209","Snack a Juice Breakfast Punch 100% 24x500ml",1,354.24,3
"Savemor","Waterberg NEW",28/01/2026,"IN-431599","P402","UNIVERSAL STATION ONE (PTY)LTD (3 D EFT)","PLOT14 PALMIETFONTEIN","POLOKWANE","","","PLOT 14 PALMIETFONTEIN","POLOKWANE","","","061 204 8841","WBNEW1.5L","W/B Spring Water Still 12x1,5L",26,2260.87,3
"Savemor","Waterberg NEW",28/01/2026,"IN-431599","P402","UNIVERSAL STATION ONE (PTY)LTD (3 D EFT)","PLOT14 PALMIETFONTEIN","POLOKWANE","","","PLOT 14 PALMIETFONTEIN","POLOKWANE","","","061 204 8841","WBNEW750","W/B Spring Water Still 12x750ml",13,995.65,3
"Spar","Snack a Juice",28/01/2026,"IN-431600","P1647","SPAR LOWVELD GROUP (602086)(30 DS - I)","P.O. Box 33","Nelspruit","1200","","","","","","013 231 8156","SJ202","Snack a Juice C/Tail S/C 100% 24x500ml",1,363.60,17
"Spar","Snack a Juice",28/01/2026,"IN-431600","P1647","SPAR LOWVELD GROUP (602086)(30 DS - I)","P.O. Box 33","Nelspruit","1200","","","","","","013 231 8156","SJ204","Snack a Juice App S/C 100% 24x500ml",1,363.60,17
"Spar","Snack a Juice",28/01/2026,"IN-431600","P1647","SPAR LOWVELD GROUP (602086)(30 DS - I)","P.O. Box 33","Nelspruit","1200","","","","","","013 231 8156","SJ205","Snack a Juice Guava S/C 20% 24x500ml",1,363.60,17
"Spar","Snack a Juice",28/01/2026,"IN-431600","P1647","SPAR LOWVELD GROUP (602086)(30 DS - I)","P.O. Box 33","Nelspruit","1200","","","","","","013 231 8156","SJ504","Snack a Juice Apple 100% 9x1.5lit",1,344.52,17
"Spar","Snack a Juice",28/01/2026,"IN-431600","P1647","SPAR LOWVELD GROUP (602086)(30 DS - I)","P.O. Box 33","Nelspruit","1200","","","","","","013 231 8156","SJ506","Snack a Juice Litchi 100% 9x1.5lit",1,344.52,17
"Spar","Energy Drinks",28/01/2026,"IN-431600","P1647","SPAR LOWVELD GROUP (602086)(30 DS - I)","P.O. Box 33","Nelspruit","1200","","","","","","013 231 8156","SWI001","Switch Original 24x500ml",4,768.68,17
"Spar","Energy Drinks",28/01/2026,"IN-431600","P1647","SPAR LOWVELD GROUP (602086)(30 DS - I)","P.O. Box 33","Nelspruit","1200","","","","","","013 231 8156","SWI008","Switch Bok Green Citrus Pine 24x500ml",4,768.68,17
"Spar","Energy Drinks",28/01/2026,"IN-431600","P1647","SPAR LOWVELD GROUP (602086)(30 DS - I)","P.O. Box 33","Nelspruit","1200","","","","","","013 231 8156","SWI012","Switch G/Fruit Naartjie VIT C 24x500ml",1,192.17,17
"Spar","Energy Drinks",28/01/2026,"IN-431600","P1647","SPAR LOWVELD GROUP (602086)(30 DS - I)","P.O. Box 33","Nelspruit","1200","","","","","","013 231 8156","SWI017","Switch Vit C Orange  24x500ml",1,192.17,17
"Spar","Energy Drinks",28/01/2026,"IN-431600","P1647","SPAR LOWVELD GROUP (602086)(30 DS - I)","P.O. Box 33","Nelspruit","1200","","","","","","013 231 8156","SWI022","Switch Jelly Babies 24x500ml",2,384.34,17
"Spar","Energy Drinks",28/01/2026,"IN-431600","P1647","SPAR LOWVELD GROUP (602086)(30 DS - I)","P.O. Box 33","Nelspruit","1200","","","","","","013 231 8156","SWI023","Switch Dry Lemon 24x500ml",4,768.68,17
"Spar","Energy Drinks",28/01/2026,"IN-431600","P1647","SPAR LOWVELD GROUP (602086)(30 DS - I)","P.O. Box 33","Nelspruit","1200","","","","","","013 231 8156","SWI039","Switch Tropical 24x500ml",2,384.34,17
"Spar","Energy Drinks",28/01/2026,"IN-431600","P1647","SPAR LOWVELD GROUP (602086)(30 DS - I)","P.O. Box 33","Nelspruit","1200","","","","","","013 231 8156","SWI040","Biogen Goji Berry/Blood Orange 24x500ml",1,192.17,17
"Spar","Energy Drinks",28/01/2026,"IN-431600","P1647","SPAR LOWVELD GROUP (602086)(30 DS - I)","P.O. Box 33","Nelspruit","1200","","","","","","013 231 8156","SWI041","Biogen Redcurrant/Blueberry  24x500ml",1,192.17,17
"Spar","Energy Drinks",28/01/2026,"IN-431600","P1647","SPAR LOWVELD GROUP (602086)(30 DS - I)","P.O. Box 33","Nelspruit","1200","","","","","","013 231 8156","SWI047","Switch Pink Lemonade 24x500ml",2,384.34,17
"Spar","Waterberg NEW",28/01/2026,"IN-431600","P1647","SPAR LOWVELD GROUP (602086)(30 DS - I)","P.O. Box 33","Nelspruit","1200","","","","","","013 231 8156","WBNEW1.5L","W/B Spring Water Still 12x1,5L",30,3104.40,17
"Spar","Waterberg NEW",28/01/2026,"IN-431600","P1647","SPAR LOWVELD GROUP (602086)(30 DS - I)","P.O. Box 33","Nelspruit","1200","","","","","","013 231 8156","WBNEW500","W/B Spring Water Still 24x500ml",10,1260.90,17
"Spar","Waterberg NEW",28/01/2026,"IN-431600","P1647","SPAR LOWVELD GROUP (602086)(30 DS - I)","P.O. Box 33","Nelspruit","1200","","","","","","013 231 8156","WBNEW750","W/B Spring Water Still 12x750ml",10,921.70,17
"ALL Other","Novelties",28/01/2026,"IN-431601","P3993","MCTAY HOLDINGS PTY LTD t/a FRESHWELL","P.O.BOX 55690","POLOKWANE","","","SHOP14 BENDOR SHOPPING CENTRE","DE WET RYLAAN","POLOKWANE","","082 882 1244","TROPPOP40","Troppi Pops Pea/Apri 4x(10x200ml)",1,104.35,3
"ALL Other","Novelties",28/01/2026,"IN-431601","P3993","MCTAY HOLDINGS PTY LTD t/a FRESHWELL","P.O.BOX 55690","POLOKWANE","","","SHOP14 BENDOR SHOPPING CENTRE","DE WET RYLAAN","POLOKWANE","","082 882 1244","TROPPOP41","Troppi Pops Litchi 4x(10x200ml)",1,104.35,3
"ALL Other","Novelties",28/01/2026,"IN-431601","P3993","MCTAY HOLDINGS PTY LTD t/a FRESHWELL","P.O.BOX 55690","POLOKWANE","","","SHOP14 BENDOR SHOPPING CENTRE","DE WET RYLAAN","POLOKWANE","","082 882 1244","TROPPOP42","Troppi Pops Mango 4x(10x200ml)",1,104.35,3
"ALL Other","Novelties",28/01/2026,"IN-431601","P3993","MCTAY HOLDINGS PTY LTD t/a FRESHWELL","P.O.BOX 55690","POLOKWANE","","","SHOP14 BENDOR SHOPPING CENTRE","DE WET RYLAAN","POLOKWANE","","082 882 1244","TROPPOP43","Troppi Pops Guava 4x(10x200ml)",1,104.35,3
"ALL Other","Squeeze Mee",28/01/2026,"IN-431602","P2219","PREGOS FAST FOODS (CAD/EFT)","P.O. Box 4018","Louis Trichardt","","0920","Bendor Shopping Centre","De Wet Drive Bendor","Polokwane","0700","071 271 4222 Ricky","SQ001","Squeeze-Mee Chocolate 40x130ml",1,298.70,3
"ALL Other","Squeeze Mee",28/01/2026,"IN-431602","P2219","PREGOS FAST FOODS (CAD/EFT)","P.O. Box 4018","Louis Trichardt","","0920","Bendor Shopping Centre","De Wet Drive Bendor","Polokwane","0700","071 271 4222 Ricky","SQ002","Squeeze-Mee Strawberry 40x130ml",1,298.70,3
"ALL Other","Squeeze Mee",28/01/2026,"IN-431602","P2219","PREGOS FAST FOODS (CAD/EFT)","P.O. Box 4018","Louis Trichardt","","0920","Bendor Shopping Centre","De Wet Drive Bendor","Polokwane","0700","071 271 4222 Ricky","SQ003","Squeeze-Mee Bubblegum 40x130ml",1,298.70,3
"ALL Other","Squeeze Mee",28/01/2026,"IN-431602","P2219","PREGOS FAST FOODS (CAD/EFT)","P.O. Box 4018","Louis Trichardt","","0920","Bendor Shopping Centre","De Wet Drive Bendor","Polokwane","0700","071 271 4222 Ricky","SQ004","Squeeze-Mee Vanilla 40x130ml",1,298.70,3
"ALL Other","Squeeze Mee",28/01/2026,"IN-431602","P2219","PREGOS FAST FOODS (CAD/EFT)","P.O. Box 4018","Louis Trichardt","","0920","Bendor Shopping Centre","De Wet Drive Bendor","Polokwane","0700","071 271 4222 Ricky","SQ011","Squeeze-Mee Tof/Car 40x130ml",1,298.70,3
"ALL Other","Novelties",28/01/2026,"IN-431602","P2219","PREGOS FAST FOODS (CAD/EFT)","P.O. Box 4018","Louis Trichardt","","0920","Bendor Shopping Centre","De Wet Drive Bendor","Polokwane","0700","071 271 4222 Ricky","TROPPOP41","Troppi Pops Litchi 4x(10x200ml)",1,104.35,3
"Sasol","Bromor Foods",28/01/2026,"IN-431603","P406","ALGASPEX (PTY)LTD 7D t/a SASOL BOAB","P.O.BOX 4025","POLOKWANE","","","3 ALOE VERS STREET (OFF MUNNIK AVE)","POLOKWANE","","","082 202 4666","BR002","Energade Naartjie 24X500ML",1,216.63,3
"Sasol","Bromor Foods",28/01/2026,"IN-431603","P406","ALGASPEX (PTY)LTD 7D t/a SASOL BOAB","P.O.BOX 4025","POLOKWANE","","","3 ALOE VERS STREET (OFF MUNNIK AVE)","POLOKWANE","","","082 202 4666","BR005","Energade Grape 24X500ML",1,216.63,3
"Sasol","Bromor Foods",28/01/2026,"IN-431603","P406","ALGASPEX (PTY)LTD 7D t/a SASOL BOAB","P.O.BOX 4025","POLOKWANE","","","3 ALOE VERS STREET (OFF MUNNIK AVE)","POLOKWANE","","","082 202 4666","BR006","Energade Blue Berry 24X500ML",1,216.63,3
"Sasol","Waterberg",28/01/2026,"IN-431603","P406","ALGASPEX (PTY)LTD 7D t/a SASOL BOAB","P.O.BOX 4025","POLOKWANE","","","3 ALOE VERS STREET (OFF MUNNIK AVE)","POLOKWANE","","","082 202 4666","GO-WB5","W/Berg Still 1x5lt each",20,304.35,3
"Sasol","Mageu",28/01/2026,"IN-431603","P406","ALGASPEX (PTY)LTD 7D t/a SASOL BOAB","P.O.BOX 4025","POLOKWANE","","","3 ALOE VERS STREET (OFF MUNNIK AVE)","POLOKWANE","","","082 202 4666","MA004","Mageu  Mabele  10x500ml",1,114.76,3
